CUSTOMERID,GENDER,ELDERLY,MARRIED,DEPENDENTS,CLIENT_HOUR,PHONESERVICE,SERVICO_INTERNET,SERVICO_SEGURANCA,TECNICAL_SUPORT,STREAMINGTV,CONTRACT_TYPE,PAYMENTMETHOD,PAYMENT_MONTH,FULL_PAYMENT,CHURN
0196-JTUQI,FEMALE,0,No,No,9,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.2,633.85,No
7130-YXBRO,MALE,0,Yes,No,48,,Fiber optic,Yes,No,Yes,Month-to-month,Bank transfer (automatic),111.45,5315.1,No
9272-LSVYH,MALE,0,No,No,10,,Fiber optic,No,No,No,Month-to-month,Mailed check,70.15,735.5,No
7943-RQCHR,FEMALE,0,No,No,9,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.75,889.9,Yes
3793-MMFUH,FEMALE,1,No,No,13,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.05,1290.0,Yes
3249-ZPQRG,MALE,0,No,No,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,78.45,330.05,Yes
2568-BRGYX,MALE,0,No,No,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,70.2,237.95,Yes
3084-DOWLE,FEMALE,0,Yes,No,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),92.0,6474.4,No
1084-MNSMJ,FEMALE,0,Yes,Yes,51,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),85.5,4421.95,No
7721-JXEAW,MALE,0,Yes,No,59,,DSL,No,No,No,Month-to-month,Bank transfer (automatic),41.05,2452.7,Yes
7249-WBIYX,MALE,0,Yes,No,10,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,85.6,813.85,Yes
4238-HFHSN,MALE,1,Yes,No,61,,Fiber optic,No,No,No,Month-to-month,Electronic check,82.15,4904.85,No
6250-CGGUN,MALE,0,No,No,54,,Fiber optic,Yes,Yes,No,One year,Electronic check,84.4,4484.05,No
5478-JJVZK,FEMALE,0,No,No,33,,DSL,Yes,No,No,Month-to-month,Mailed check,60.9,2033.85,No
7596-IIWYC,FEMALE,0,No,No,27,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.25,538.2,No
6567-HOOPW,FEMALE,1,No,No,1,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,79.2,79.2,Yes
9793-WECQC,MALE,0,No,No,23,,Fiber optic,No,No,Yes,Month-to-month,Mailed check,95.3,2192.9,No
4291-HPAXL,MALE,0,No,Yes,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,19.85,No
8999-YPYBV,MALE,0,Yes,Yes,45,,DSL,Yes,Yes,Yes,Two year,Mailed check,84.35,3858.05,No
1839-FBNFR,FEMALE,0,Yes,Yes,39,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,854.8,No
3164-AALRN,MALE,0,No,No,5,,DSL,No,No,Yes,One year,Mailed check,70.0,347.4,Yes
3071-MVJCD,MALE,0,Yes,Yes,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),82.3,5815.15,No
1697-BCSHV,FEMALE,0,Yes,Yes,58,,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),66.8,3970.4,No
0562-KBDVM,FEMALE,0,No,No,70,,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),44.6,3058.15,No
1131-SUEKT,MALE,0,Yes,Yes,61,,Fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),98.45,6145.2,No
3717-OEAUQ,MALE,0,No,No,2,,Fiber optic,No,No,No,Month-to-month,Mailed check,70.7,129.2,No
4538-WNTMJ,FEMALE,0,Yes,Yes,46,,No,No internet service,No internet service,No internet service,One year,Mailed check,24.95,1165.9,No
3334-CTHOL,FEMALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Bank transfer (automatic),49.95,49.95,Yes
4704-ERYFC,FEMALE,0,Yes,No,22,,Fiber optic,No,No,No,Month-to-month,Electronic check,69.25,1554.0,Yes
9432-RUVSL,FEMALE,0,No,No,48,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),102.5,4904.25,No
8060-HIWJJ,MALE,0,No,No,64,,DSL,No,Yes,Yes,Two year,Credit card (automatic),86.55,5632.55,No
7684-XSZIY,MALE,0,Yes,Yes,72,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.3,1643.25,No
9089-UOWJG,FEMALE,0,Yes,Yes,12,,DSL,No,No,Yes,Month-to-month,Credit card (automatic),58.35,740.55,No
8621-MNIHH,FEMALE,1,Yes,No,34,,Fiber optic,No,No,No,Month-to-month,Electronic check,94.25,3217.55,Yes
8039-ACLPL,FEMALE,0,Yes,Yes,72,,DSL,Yes,No,No,Two year,Credit card (automatic),68.75,4888.2,No
9885-AIBVB,MALE,0,Yes,No,29,,Fiber optic,No,No,No,Month-to-month,Electronic check,85.8,2440.25,No
1934-MKPXS,MALE,0,Yes,Yes,33,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,620.55,No
2592-YKDIF,FEMALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,20.35,No
2272-JKMSI,FEMALE,0,Yes,Yes,62,,Fiber optic,No,Yes,Yes,One year,Electronic check,110.8,6840.95,No
0471-LVHGK,MALE,0,Yes,No,41,,DSL,No,No,Yes,One year,Electronic check,73.0,3001.2,Yes
9518-RWHZL,FEMALE,0,No,No,64,,Fiber optic,No,No,Yes,One year,Credit card (automatic),100.05,6254.2,Yes
8714-CTZJW,FEMALE,0,No,No,4,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),82.85,319.6,No
3569-EDBPQ,FEMALE,0,No,No,24,,Fiber optic,Yes,Yes,No,Month-to-month,Electronic check,84.35,1938.05,No
3131-NWVFJ,FEMALE,0,Yes,Yes,14,,No,No internet service,No internet service,No internet service,One year,Mailed check,19.55,294.5,No
7521-YXVZY,MALE,0,No,Yes,3,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,58.3,No
5419-CONWX,FEMALE,1,No,No,4,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),99.8,442.85,Yes
6240-EURKS,FEMALE,0,No,Yes,18,,DSL,No,No,No,Month-to-month,Electronic check,35.0,553.0,Yes
2373-NTKOD,MALE,0,No,No,8,,DSL,No,No,Yes,Month-to-month,Electronic check,66.25,546.45,No
1970-KKFWL,FEMALE,0,No,No,35,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),23.3,797.1,No
6960-HVYXR,FEMALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,76.0,76.0,Yes
9337-SRRNI,MALE,0,No,Yes,66,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.3,1673.8,No
0895-UADGO,MALE,0,No,Yes,8,,DSL,Yes,Yes,No,Two year,Mailed check,44.55,343.45,No
5678-VFNEQ,FEMALE,0,Yes,No,71,,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),104.1,7412.25,No
5977-CKHON,FEMALE,0,Yes,Yes,43,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),92.55,4039.0,No
7024-OHCCK,FEMALE,1,No,No,2,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,93.85,170.85,Yes
2692-BUCFV,MALE,1,No,No,29,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),101.45,2948.6,No
7861-UVUFT,FEMALE,0,Yes,No,15,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.3,1308.4,Yes
1830-GGFNM,MALE,0,Yes,Yes,65,,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),94.55,6078.75,No
5302-BDJNT,MALE,0,No,No,35,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,95.5,3418.2,No
5223-UZAVK,MALE,0,No,No,64,,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),100.3,6603.8,No
4859-ZSRDZ,FEMALE,0,Yes,Yes,58,,DSL,No,Yes,Yes,Two year,Credit card (automatic),55.5,3166.9,No
5651-WYIPH,FEMALE,1,No,No,18,,DSL,No,No,No,Month-to-month,Credit card (automatic),49.85,865.75,No
9350-VLHMB,MALE,0,Yes,Yes,67,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),89.55,6373.1,No
3498-LZGQZ,MALE,0,Yes,Yes,63,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.15,1177.05,No
8785-CJSHH,FEMALE,0,Yes,No,60,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,99.8,5985.75,No
5357-TZHPP,MALE,1,No,No,9,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),84.4,732.5,Yes
3870-SPZSI,FEMALE,0,Yes,Yes,70,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),113.05,7869.05,No
0680-DFNNY,MALE,0,Yes,No,15,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,101.1,1504.05,Yes
7560-QRBXH,FEMALE,0,No,Yes,48,,No,No internet service,No internet service,No internet service,One year,Mailed check,19.95,936.7,No
7077-XJMET,MALE,0,Yes,No,12,,DSL,No,Yes,Yes,Month-to-month,Electronic check,74.15,741.4,No
8752-GHJFU,MALE,1,Yes,No,71,,Fiber optic,Yes,Yes,No,One year,Electronic check,92.0,6585.2,No
6896-SRVYQ,MALE,1,No,No,44,,Fiber optic,No,No,No,Month-to-month,Electronic check,73.85,3122.4,No
7767-UXAGJ,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,50.45,50.45,Yes
4652-ODEVH,MALE,0,Yes,Yes,45,,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.45,1088.25,No
6510-UPNKS,FEMALE,0,No,No,23,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),24.8,615.35,No
6718-BDGHG,FEMALE,0,Yes,No,43,,DSL,No,Yes,Yes,One year,Bank transfer (automatic),64.85,2908.2,No
9046-DQMTP,MALE,0,No,No,35,,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.75,739.9,No
6439-LAJXL,MALE,0,Yes,No,9,,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,68.95,593.85,No
1571-SAVHK,MALE,0,No,No,12,,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,99.95,1132.75,Yes
9052-VKDUW,FEMALE,1,Yes,No,65,,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),109.4,7227.45,No
9546-CQJSU,FEMALE,0,No,No,2,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,91.4,193.6,Yes
1666-JZPZT,MALE,0,No,No,27,,DSL,No,No,No,Month-to-month,Mailed check,49.0,1291.35,No
5777-KJIRB,FEMALE,0,No,No,40,,DSL,No,No,No,One year,Mailed check,50.25,2023.55,No
0506-LVNGN,FEMALE,1,No,No,5,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.55,349.65,Yes
7677-SJJJK,MALE,0,Yes,Yes,8,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.9,153.95,No
2480-EJWYP,FEMALE,1,Yes,No,58,,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),97.8,5458.8,No
3253-HKOKL,FEMALE,0,Yes,Yes,52,,Fiber optic,Yes,No,Yes,One year,Electronic check,100.3,5244.45,No
7055-HNEOJ,MALE,0,Yes,No,3,,DSL,No,Yes,No,Month-to-month,Mailed check,55.8,154.55,No
5514-YQENT,MALE,0,No,Yes,41,,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,111.15,4507.15,No
3211-AAPKX,MALE,0,No,No,20,,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,98.55,2031.95,No
8445-DNBAE,MALE,0,No,Yes,1,,DSL,No,No,No,Month-to-month,Electronic check,50.05,50.05,No
2951-QOQTK,MALE,0,No,Yes,4,,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),80.8,332.45,Yes
2958-NHPPS,MALE,0,No,No,23,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.85,473.9,No
6806-YDEUL,FEMALE,1,No,No,6,,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.5,106.8,No
1735-XMJVH,MALE,0,Yes,Yes,8,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.35,152.6,No
6890-PFRQX,MALE,0,No,No,18,,DSL,Yes,No,Yes,Month-to-month,Mailed check,69.5,1199.4,No
0222-CNVPT,MALE,1,No,No,52,,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),48.8,2555.05,No
5899-OUVKV,MALE,0,No,No,31,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.5,2979.2,No
8681-ICONS,MALE,0,Yes,Yes,29,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,654.85,No
1621-YNCJH,FEMALE,0,Yes,No,36,,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),106.05,3834.4,No
3473-XIIIT,FEMALE,0,Yes,No,16,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.0,1534.75,Yes
6362-QHAFM,MALE,0,Yes,No,42,,Fiber optic,No,Yes,Yes,One year,Electronic check,108.3,4586.15,No
7893-IXHRQ,MALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.55,20.55,Yes
3070-BDOQC,FEMALE,0,No,No,60,,Fiber optic,No,No,Yes,Two year,Electronic check,99.65,5941.05,No
2952-QAYZF,MALE,0,No,No,5,,Fiber optic,No,No,No,Month-to-month,Electronic check,85.3,424.15,Yes
6234-PFPXL,MALE,0,Yes,No,22,,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card (automatic),95.9,2234.95,No
9824-QCJPK,MALE,0,Yes,No,36,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.0,666.75,No
4763-PGDPO,FEMALE,0,No,No,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,70.4,281.0,Yes
4283-IVYCI,MALE,0,No,No,9,,DSL,Yes,Yes,No,Month-to-month,Mailed check,64.95,547.8,No
1866-OBPNR,MALE,0,Yes,Yes,1,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.6,74.6,No
8205-MQUGY,MALE,0,Yes,Yes,12,,DSL,Yes,No,No,Month-to-month,Electronic check,49.2,571.15,No
8970-ANWXO,FEMALE,0,No,No,23,,DSL,No,Yes,Yes,One year,Mailed check,73.75,1756.6,No
9480-BQJEI,MALE,0,No,No,62,,Fiber optic,Yes,No,No,One year,Bank transfer (automatic),92.3,5731.45,No
5394-SVGJV,MALE,0,No,No,37,,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),98.8,3475.55,Yes
6979-TNDEU,FEMALE,0,No,No,8,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.2,156.85,No
9777-WJJPR,MALE,0,Yes,No,31,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),88.65,2683.2,No
9283-LZQOH,MALE,0,Yes,Yes,13,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.4,896.75,Yes
7079-QRCBC,FEMALE,0,No,No,24,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,98.75,2407.3,Yes
9495-SKLKD,MALE,0,Yes,Yes,45,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),95.95,4456.65,No
6048-UWKAL,FEMALE,1,Yes,No,69,,Fiber optic,No,Yes,Yes,Two year,Credit card (automatic),105.4,6998.95,No
5067-DGXLL,MALE,0,No,No,2,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.25,36.8,No
5469-CTCWN,MALE,0,Yes,Yes,61,,Fiber optic,Yes,No,Yes,One year,Electronic check,106.0,6547.7,Yes
9851-QXEEQ,MALE,0,No,No,41,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,104.7,4346.4,Yes
6281-FKEWS,FEMALE,0,No,No,44,,DSL,No,No,Yes,One year,Electronic check,49.05,2265.0,No
8898-KASCD,MALE,0,No,No,39,,DSL,No,Yes,No,One year,Mailed check,35.55,1309.15,No
9242-TKFSV,MALE,0,Yes,Yes,72,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),65.1,4754.3,No
9290-SHCMB,FEMALE,1,No,No,13,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.85,1235.55,No
0743-HNPFG,FEMALE,0,Yes,Yes,51,,DSL,Yes,Yes,No,One year,Credit card (automatic),69.75,3562.5,No
2277-BKJKN,FEMALE,1,Yes,No,71,,Fiber optic,No,No,Yes,Two year,Electronic check,99.2,7213.75,No
9809-IMGCQ,MALE,1,No,No,22,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.7,2082.95,Yes
5208-HFSBT,FEMALE,0,No,No,2,,DSL,No,Yes,No,Month-to-month,Credit card (automatic),55.05,102.75,Yes
5035-PGZXH,FEMALE,0,No,No,56,,Fiber optic,No,No,Yes,One year,Electronic check,106.8,5914.4,No
8695-WDYEA,MALE,0,No,No,1,,DSL,Yes,No,No,Month-to-month,Mailed check,51.25,51.25,No
6543-JXSOO,FEMALE,0,Yes,Yes,23,,DSL,Yes,Yes,No,One year,Mailed check,57.75,1282.85,No
8016-ZMGMO,FEMALE,1,Yes,No,66,,DSL,No,No,Yes,One year,Bank transfer (automatic),70.85,4738.85,No
8605-ITULD,FEMALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,19.55,No
3254-YRILK,MALE,1,No,No,19,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,88.2,1775.8,Yes
6416-YJTTB,MALE,0,No,No,11,,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),79.5,795.65,No
2667-WYLWJ,FEMALE,0,Yes,Yes,8,,No,No internet service,No internet service,No internet service,One year,Mailed check,19.75,145.0,Yes
4472-VESGY,FEMALE,0,Yes,Yes,52,,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),98.15,4993.4,No
3195-TQDZX,MALE,0,No,No,3,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.25,61.45,No
3128-YOVTD,FEMALE,0,Yes,Yes,51,,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),79.15,4018.55,No
0529-ONKER,MALE,1,No,No,15,,Fiber optic,No,No,No,Month-to-month,Electronic check,75.65,1146.65,Yes
1728-CXQBE,MALE,1,Yes,No,64,,Fiber optic,No,No,No,Month-to-month,Electronic check,94.25,6081.4,No
7041-TXQJH,FEMALE,0,No,No,37,,DSL,No,No,No,Month-to-month,Credit card (automatic),40.2,1478.85,No
5014-GSOUQ,MALE,0,No,No,13,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.95,243.65,No
5724-BIDBU,MALE,0,Yes,No,49,,DSL,Yes,No,No,One year,Electronic check,55.35,2633.95,No
0481-SUMCB,FEMALE,1,No,No,45,,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),102.15,4735.35,No
1769-GRUIK,FEMALE,0,No,No,18,,Fiber optic,No,No,No,Month-to-month,Electronic check,71.1,1247.75,No
5240-IJOQT,MALE,1,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,74.7,74.7,Yes
8819-WFGGJ,MALE,0,Yes,No,68,,DSL,Yes,No,Yes,Two year,Bank transfer (automatic),54.1,3794.5,No
7427-AUFPY,MALE,0,No,No,54,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.65,1008.7,No
2811-POVEX,FEMALE,1,Yes,Yes,23,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),88.45,2130.55,No
1092-GANHU,MALE,0,No,No,17,,Fiber optic,No,No,No,Month-to-month,Electronic check,76.65,1313.55,Yes
7898-PDWQE,MALE,0,Yes,No,71,,DSL,Yes,Yes,No,Two year,Credit card (automatic),80.4,5727.15,No
9972-EWRJS,FEMALE,0,Yes,Yes,67,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.25,1372.9,No
9314-IJWSQ,FEMALE,0,Yes,Yes,14,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.8,1203.9,No
0661-XEYAN,FEMALE,1,No,No,1,,DSL,No,No,No,Month-to-month,Mailed check,25.8,25.8,Yes
5799-JRCZO,FEMALE,0,No,Yes,63,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.5,1215.1,No
1921-KYSAY,FEMALE,0,No,No,41,,DSL,No,Yes,No,One year,Electronic check,68.6,2877.05,No
6198-RTPMF,FEMALE,0,Yes,No,17,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,92.6,1579.7,No
2924-KHUVI,MALE,0,Yes,No,56,,Fiber optic,Yes,No,Yes,One year,Electronic check,100.55,5514.95,No
1925-GMVBW,FEMALE,0,No,No,5,,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.55,96.1,No
7881-EVUAD,FEMALE,0,No,No,2,,DSL,Yes,No,No,Month-to-month,Electronic check,42.6,72.4,Yes
6184-DYUOB,FEMALE,0,Yes,No,3,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,55.25,No
9207-ZPANB,MALE,0,No,No,37,,DSL,Yes,Yes,No,One year,Electronic check,67.45,2443.3,No
5766-XQXMQ,FEMALE,0,No,No,29,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),68.85,1970.5,Yes
9327-QSDED,MALE,0,No,No,8,,DSL,No,No,No,Month-to-month,Mailed check,43.55,335.4,No
1656-DRSMG,FEMALE,0,No,No,63,,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),109.85,7002.95,No
3012-VFFMN,FEMALE,0,Yes,Yes,7,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,158.95,No
2984-AFWNC,FEMALE,0,No,No,3,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.4,293.15,No
0640-YJTPY,MALE,0,Yes,Yes,72,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),21.0,1493.75,No
8096-LOIST,FEMALE,0,No,No,19,,DSL,No,No,No,Month-to-month,Electronic check,56.2,1093.4,No
9764-REAFF,FEMALE,0,Yes,No,59,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),18.4,1057.85,No
3703-VAVCL,MALE,0,Yes,Yes,2,,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),90.0,190.05,Yes
7107-UBYKY,FEMALE,0,Yes,Yes,35,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.75,882.55,No
4881-GQJTW,MALE,0,No,No,14,,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.6,300.4,No
8519-QJGJD,FEMALE,0,No,No,14,,Fiber optic,No,No,No,Month-to-month,Electronic check,75.35,1025.95,Yes
7876-DNYAP,FEMALE,0,Yes,Yes,69,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.8,1436.95,No
7905-NJMXS,MALE,1,Yes,No,7,,DSL,Yes,Yes,No,Month-to-month,Electronic check,64.2,475.0,No
2882-WDTBA,MALE,0,Yes,Yes,69,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),75.75,5388.15,No
2091-GPPIQ,FEMALE,0,Yes,Yes,72,,DSL,No,Yes,Yes,Two year,Electronic check,78.95,5730.15,No
6326-MTTXK,MALE,0,No,No,8,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.85,819.55,Yes
5071-FBJFS,FEMALE,0,Yes,Yes,4,,DSL,Yes,No,No,Month-to-month,Electronic check,50.3,217.1,No
2796-UUZZO,MALE,0,Yes,Yes,63,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),80.3,4896.35,No
2429-AYKKO,MALE,0,No,No,72,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1434.1,No
9798-OPFEM,FEMALE,0,No,No,46,,No,No internet service,No internet service,No internet service,Two year,Electronic check,21.1,937.1,No
0330-IVZHA,FEMALE,0,Yes,No,5,,Fiber optic,No,No,No,Month-to-month,Electronic check,69.95,330.15,Yes
3794-NFNCH,MALE,0,Yes,No,30,,DSL,No,No,No,Month-to-month,Mailed check,50.0,1474.9,No
5193-QLVZB,MALE,0,No,No,63,,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),104.75,6536.5,No
7114-AEOZE,FEMALE,0,No,No,60,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1128.1,No
2886-KEFUM,FEMALE,0,Yes,No,63,,Fiber optic,No,No,Yes,One year,Electronic check,107.5,6873.75,Yes
5522-NYKPB,MALE,0,Yes,Yes,25,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,85.9,2199.05,No
4237-RLAQD,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Mailed check,45.85,45.85,Yes
9957-YODKZ,MALE,1,Yes,No,6,,Fiber optic,No,No,No,Month-to-month,Electronic check,80.8,457.1,No
6518-KZXCB,MALE,0,No,No,22,,No,No internet service,No internet service,No internet service,Two year,Mailed check,25.25,566.5,No
2245-ADZFJ,FEMALE,0,Yes,Yes,31,,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),80.55,2471.6,No
7776-QGYJC,FEMALE,0,Yes,Yes,39,,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),81.5,3107.3,No
9313-QOLTZ,MALE,0,No,No,26,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.9,518.3,No
9651-GTSAQ,FEMALE,0,Yes,No,53,,Fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),106.1,5769.75,Yes
3186-BAXNB,FEMALE,0,No,No,1,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,91.7,91.7,Yes
4672-FOTSD,MALE,0,No,No,12,,DSL,Yes,Yes,No,Month-to-month,Electronic check,67.25,832.3,No
0637-YLETY,FEMALE,0,No,No,16,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),95.6,1555.65,Yes
9818-XQCUV,FEMALE,0,No,No,2,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,45.3,No
7338-ERIVA,MALE,0,No,Yes,39,,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),45.05,1790.6,No
1157-BQCUW,MALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,74.95,74.95,Yes
8259-NFJTV,FEMALE,0,Yes,Yes,7,,DSL,Yes,Yes,No,Month-to-month,Mailed check,34.65,246.6,No
3223-DWFIO,MALE,1,No,No,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,69.35,261.65,No
2660-EMUBI,MALE,1,No,No,10,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.35,898.35,Yes
6968-GMKPR,FEMALE,0,No,No,55,,Fiber optic,No,No,No,Month-to-month,Electronic check,81.55,4509.5,No
